asset_id,timestamp,temperature_c,vibration_mm_s,partial_discharge_pc,oil_quality_index,label_failure_within_14d
FDR-001,2026-08-24T08:00:00,51.1,2.59,14.3,86.1,0
FDR-001,2026-08-25T08:00:00,50.1,3.15,5.9,87.3,0
FDR-001,2026-08-26T08:00:00,51.2,2.74,11.3,89.7,0
FDR-001,2026-08-27T08:00:00,48.1,3.04,12.9,92.5,0
FDR-001,2026-08-28T08:00:00,53.3,2.87,16.5,87.3,0
FDR-001,2026-08-29T08:00:00,49.9,1.95,14.9,92.2,0
FDR-001,2026-08-30T08:00:00,49.3,2.16,15.7,87.4,0
FDR-001,2026-08-31T08:00:00,49.2,3.27,11.2,88.5,0
FDR-001,2026-09-01T08:00:00,55.6,2.89,9.1,91.9,0
FDR-001,2026-09-02T08:00:00,45.5,3.05,13.8,87.8,0
FDR-001,2026-09-03T08:00:00,48.4,2.21,17.5,89.1,0
FDR-001,2026-09-04T08:00:00,48.8,2.88,15.9,89.5,0
FDR-001,2026-09-05T08:00:00,52.8,3.03,12.5,89.5,0
FDR-001,2026-09-06T08:00:00,50.4,2.25,8.5,89.8,0
FDR-001,2026-09-07T08:00:00,48.6,2.64,11.6,90.8,0
FDR-001,2026-09-08T08:00:00,51.6,2.77,11.4,88.6,0
FDR-001,2026-09-09T08:00:00,49.7,2.75,7.1,88.8,0
FDR-001,2026-09-10T08:00:00,51.8,2.81,9.1,88.0,0
FDR-001,2026-09-11T08:00:00,49.6,2.44,8.6,86.7,0
FDR-001,2026-09-12T08:00:00,50.8,2.81,12.7,87.1,0
FDR-002,2026-06-15T08:00:00,53.4,2.65,17.0,81.2,0
FDR-002,2026-06-16T08:00:00,50.7,3.02,17.9,82.8,0
FDR-002,2026-06-17T08:00:00,49.3,3.85,11.7,79.0,0
FDR-002,2026-06-18T08:00:00,50.7,2.81,23.8,84.1,0
FDR-002,2026-06-19T08:00:00,53.2,3.1,18.8,79.2,0
FDR-002,2026-06-20T08:00:00,53.0,2.82,25.0,81.6,0
FDR-002,2026-06-21T08:00:00,56.0,2.19,23.1,83.3,0
FDR-002,2026-06-22T08:00:00,54.8,3.01,20.5,83.3,0
FDR-002,2026-06-23T08:00:00,50.3,2.67,16.2,82.9,0
FDR-002,2026-06-24T08:00:00,47.4,2.8,21.4,85.5,0
FDR-002,2026-06-25T08:00:00,56.2,2.79,18.0,82.6,0
FDR-002,2026-06-26T08:00:00,53.5,3.02,19.5,80.4,0
FDR-002,2026-06-27T08:00:00,56.4,2.92,21.4,83.2,0
FDR-002,2026-06-28T08:00:00,51.5,3.51,15.3,79.7,0
FDR-002,2026-06-29T08:00:00,58.3,2.83,17.2,81.9,0
FDR-002,2026-06-30T08:00:00,46.3,3.48,20.6,84.1,0
FDR-002,2026-07-01T08:00:00,54.7,2.36,19.8,85.3,0
FDR-002,2026-07-02T08:00:00,45.7,2.97,20.7,83.3,0
FDR-002,2026-07-03T08:00:00,49.6,2.66,17.1,83.8,0
FDR-002,2026-07-04T08:00:00,50.7,3.04,16.9,82.0,0
FDR-002,2026-07-05T08:00:00,55.8,2.67,20.1,80.5,0
FDR-002,2026-07-06T08:00:00,56.8,2.15,18.8,82.6,0
FDR-002,2026-07-07T08:00:00,50.0,2.62,22.2,86.6,0
FDR-002,2026-07-08T08:00:00,51.6,2.59,12.8,86.5,0
FDR-002,2026-07-09T08:00:00,49.1,2.37,18.8,84.5,0
FDR-002,2026-07-10T08:00:00,56.8,3.6,20.7,82.1,0
FDR-002,2026-07-11T08:00:00,50.3,2.66,20.9,85.0,0
FDR-002,2026-07-12T08:00:00,54.1,1.97,16.8,86.0,0
FDR-002,2026-07-13T08:00:00,50.7,2.7,26.6,82.9,0
FDR-002,2026-07-14T08:00:00,56.5,3.47,20.7,82.2,0
FDR-002,2026-07-15T08:00:00,45.4,2.39,20.4,84.3,0
FDR-002,2026-07-16T08:00:00,55.8,2.29,19.1,79.0,0
FDR-002,2026-07-17T08:00:00,49.6,2.94,11.9,84.7,0
FDR-002,2026-07-18T08:00:00,57.8,2.16,17.7,86.5,0
FDR-002,2026-07-19T08:00:00,53.8,2.89,18.8,80.3,0
FDR-002,2026-07-20T08:00:00,51.9,3.24,18.7,84.5,0
FDR-002,2026-07-21T08:00:00,51.2,2.38,17.2,81.0,0
FDR-002,2026-07-22T08:00:00,48.2,2.72,17.8,81.2,0
FDR-002,2026-07-23T08:00:00,54.4,2.36,19.7,84.1,0
FDR-002,2026-07-24T08:00:00,57.3,2.87,20.8,83.2,0
FDR-002,2026-07-25T08:00:00,48.1,3.07,23.5,82.8,0
FDR-002,2026-07-26T08:00:00,58.6,3.1,24.5,82.7,0
FDR-002,2026-07-27T08:00:00,49.6,2.75,16.3,83.5,0
FDR-002,2026-07-28T08:00:00,51.5,2.8,18.2,81.1,0
FDR-002,2026-07-29T08:00:00,50.7,3.24,18.3,80.4,0
FDR-002,2026-07-30T08:00:00,46.2,2.6,19.3,80.7,0
FDR-002,2026-07-31T08:00:00,46.9,2.95,28.0,84.8,0
FDR-002,2026-08-01T08:00:00,49.3,2.68,18.1,80.5,0
FDR-002,2026-08-02T08:00:00,48.1,2.67,20.8,83.6,0
FDR-002,2026-08-03T08:00:00,50.2,2.93,20.0,81.1,0
FDR-002,2026-08-04T08:00:00,48.6,2.99,21.9,83.9,0
FDR-002,2026-08-05T08:00:00,55.8,3.32,13.9,84.0,0
FDR-002,2026-08-06T08:00:00,56.2,3.18,22.7,81.9,0
FDR-002,2026-08-07T08:00:00,54.3,3.04,16.7,83.5,0
FDR-002,2026-08-08T08:00:00,48.3,2.39,19.4,85.2,0
FDR-002,2026-08-09T08:00:00,52.3,3.34,22.9,81.1,0
FDR-002,2026-08-10T08:00:00,52.0,2.53,20.9,84.5,0
FDR-002,2026-08-11T08:00:00,49.9,3.1,14.5,85.4,0
FDR-002,2026-08-12T08:00:00,45.0,2.66,16.3,84.4,0
FDR-002,2026-08-13T08:00:00,53.0,1.85,14.4,81.9,0
FDR-002,2026-08-14T08:00:00,55.8,3.38,20.5,85.9,0
FDR-002,2026-08-15T08:00:00,50.0,2.9,18.8,80.9,0
FDR-002,2026-08-16T08:00:00,51.2,2.59,19.8,84.1,0
FDR-002,2026-08-17T08:00:00,50.6,2.52,12.8,84.1,0
FDR-002,2026-08-18T08:00:00,52.0,2.72,20.1,82.1,0
FDR-002,2026-08-19T08:00:00,49.4,2.49,17.4,83.5,0
FDR-002,2026-08-20T08:00:00,50.5,2.55,14.5,82.3,0
FDR-002,2026-08-21T08:00:00,47.0,2.47,20.1,83.4,0
FDR-002,2026-08-22T08:00:00,51.8,2.64,21.2,80.7,0
FDR-002,2026-08-23T08:00:00,53.6,2.44,19.3,82.8,0
FDR-002,2026-08-24T08:00:00,50.6,2.86,16.5,80.7,0
FDR-002,2026-08-25T08:00:00,50.8,2.23,18.9,81.9,0
FDR-002,2026-08-26T08:00:00,48.5,2.88,19.7,82.7,0
FDR-002,2026-08-27T08:00:00,51.4,3.1,17.7,83.6,0
FDR-002,2026-08-28T08:00:00,48.9,2.95,18.0,84.1,0
FDR-002,2026-08-29T08:00:00,51.5,2.43,14.9,82.7,0
FDR-002,2026-08-30T08:00:00,50.9,2.21,22.2,85.1,0
FDR-002,2026-08-31T08:00:00,46.2,1.87,13.9,83.4,0
FDR-002,2026-09-01T08:00:00,60.3,2.26,17.5,85.7,0
FDR-002,2026-09-02T08:00:00,50.8,3.18,21.3,83.0,0
FDR-002,2026-09-03T08:00:00,54.9,3.1,14.3,82.7,0
FDR-002,2026-09-04T08:00:00,50.4,2.74,14.8,81.1,0
FDR-002,2026-09-05T08:00:00,52.4,2.73,22.6,83.5,0
FDR-002,2026-09-06T08:00:00,56.6,3.25,21.9,76.0,0
FDR-002,2026-09-07T08:00:00,50.0,2.92,14.5,82.0,0
FDR-002,2026-09-08T08:00:00,54.3,2.75,17.4,86.5,0
FDR-002,2026-09-09T08:00:00,51.0,3.17,18.3,83.3,0
FDR-002,2026-09-10T08:00:00,51.2,2.39,17.8,80.3,0
FDR-002,2026-09-11T08:00:00,54.1,2.78,17.1,84.7,0
FDR-002,2026-09-12T08:00:00,49.1,1.94,19.7,80.3,0
FDR-003,2026-06-15T08:00:00,48.9,2.78,16.6,78.6,0
FDR-003,2026-06-16T08:00:00,50.4,3.32,9.5,81.9,0
FDR-003,2026-06-17T08:00:00,54.4,2.42,13.3,78.5,0
FDR-003,2026-06-18T08:00:00,51.1,2.65,11.6,76.9,0
FDR-003,2026-06-19T08:00:00,55.2,2.47,16.1,79.9,0
FDR-003,2026-06-20T08:00:00,61.5,2.94,9.7,77.4,0
FDR-003,2026-06-21T08:00:00,50.4,2.54,8.7,77.9,0
FDR-003,2026-06-22T08:00:00,53.1,2.09,13.4,80.7,0
FDR-003,2026-06-23T08:00:00,50.1,2.96,13.9,82.4,0
FDR-003,2026-06-24T08:00:00,55.1,2.63,13.2,81.1,0
FDR-003,2026-06-25T08:00:00,54.2,2.04,16.5,79.1,0
FDR-003,2026-06-26T08:00:00,56.5,2.79,11.7,80.2,0
FDR-003,2026-06-27T08:00:00,57.4,2.41,8.6,79.7,0
FDR-003,2026-06-28T08:00:00,56.9,3.35,16.8,76.0,0
FDR-003,2026-06-29T08:00:00,52.4,2.52,13.2,78.0,0
FDR-003,2026-06-30T08:00:00,52.3,2.24,20.7,80.3,0
FDR-003,2026-07-01T08:00:00,51.5,2.22,16.6,81.4,0
FDR-003,2026-07-02T08:00:00,56.6,2.85,12.3,78.7,0
FDR-003,2026-07-03T08:00:00,50.8,2.55,15.7,79.1,0
FDR-003,2026-07-04T08:00:00,53.9,3.01,12.3,82.1,0
FDR-003,2026-07-05T08:00:00,54.4,2.87,13.6,80.5,0
FDR-003,2026-07-06T08:00:00,50.5,2.38,14.4,82.0,0
FDR-003,2026-07-07T08:00:00,52.4,2.91,13.0,78.6,0
FDR-003,2026-07-08T08:00:00,53.1,2.87,11.6,79.0,0
FDR-003,2026-07-09T08:00:00,51.6,2.79,9.3,80.7,0
FDR-003,2026-07-10T08:00:00,53.9,2.8,12.0,80.8,0
FDR-003,2026-07-11T08:00:00,49.8,2.41,16.1,77.5,0
FDR-003,2026-07-12T08:00:00,51.2,2.48,15.6,77.3,0
FDR-003,2026-07-13T08:00:00,51.3,2.28,18.7,79.6,0
FDR-003,2026-07-14T08:00:00,51.5,2.76,16.3,76.0,0
FDR-003,2026-07-15T08:00:00,49.8,2.8,11.8,77.3,0
FDR-003,2026-07-16T08:00:00,51.0,2.78,14.7,84.1,0
FDR-003,2026-07-17T08:00:00,48.2,2.12,10.1,82.1,0
FDR-003,2026-07-18T08:00:00,50.4,2.11,16.1,78.7,0
FDR-003,2026-07-19T08:00:00,56.4,2.8,11.7,82.0,0
FDR-003,2026-07-20T08:00:00,55.5,3.31,12.4,79.6,0
FDR-003,2026-07-21T08:00:00,57.5,3.16,14.5,78.5,0
FDR-003,2026-07-22T08:00:00,49.9,2.14,10.7,79.8,0
FDR-003,2026-07-23T08:00:00,49.5,3.0,6.0,78.6,0
FDR-003,2026-07-24T08:00:00,51.1,2.96,15.3,77.7,0
FDR-003,2026-07-25T08:00:00,53.8,2.3,14.6,77.8,0
FDR-003,2026-07-26T08:00:00,53.5,3.3,19.8,82.4,0
FDR-003,2026-07-27T08:00:00,50.0,2.51,10.9,79.0,0
FDR-003,2026-07-28T08:00:00,47.8,2.46,17.0,84.7,0
FDR-003,2026-07-29T08:00:00,54.4,2.79,15.7,77.0,0
FDR-003,2026-07-30T08:00:00,50.6,3.04,13.0,79.5,0
FDR-003,2026-07-31T08:00:00,55.7,1.95,17.2,78.6,0
FDR-003,2026-08-01T08:00:00,54.8,2.71,15.9,82.2,0
FDR-003,2026-08-02T08:00:00,50.1,3.05,15.2,83.0,0
FDR-003,2026-08-03T08:00:00,51.5,3.19,15.9,79.3,0
FDR-003,2026-08-04T08:00:00,56.1,2.56,16.4,80.0,0
FDR-003,2026-08-05T08:00:00,53.4,2.74,16.7,80.0,0
FDR-003,2026-08-06T08:00:00,54.8,2.95,11.1,82.0,0
FDR-003,2026-08-07T08:00:00,57.5,2.92,14.9,78.5,0
FDR-003,2026-08-08T08:00:00,57.0,2.1,14.1,83.3,0
FDR-003,2026-08-09T08:00:00,51.0,2.93,11.5,81.5,0
FDR-003,2026-08-10T08:00:00,48.8,2.55,11.8,80.4,0
FDR-003,2026-08-11T08:00:00,48.0,3.32,14.6,79.2,0
FDR-003,2026-08-12T08:00:00,58.3,2.87,17.3,79.3,0
FDR-003,2026-08-13T08:00:00,58.8,2.99,14.2,78.5,0
FDR-003,2026-08-14T08:00:00,55.5,2.98,16.5,76.2,0
FDR-003,2026-08-15T08:00:00,49.5,3.26,17.3,75.9,0
FDR-003,2026-08-16T08:00:00,56.6,3.6,18.3,75.6,0
FDR-003,2026-08-17T08:00:00,54.4,3.49,20.3,73.7,0
FDR-003,2026-08-18T08:00:00,57.4,3.19,22.8,74.1,0
FDR-003,2026-08-19T08:00:00,54.1,3.48,32.6,72.3,0
FDR-003,2026-08-20T08:00:00,57.3,3.6,27.5,71.4,1
FDR-003,2026-08-21T08:00:00,61.6,4.5,44.3,68.6,1
FDR-003,2026-08-22T08:00:00,60.2,3.79,45.2,69.2,1
FDR-003,2026-08-23T08:00:00,63.5,4.7,43.3,60.1,1
FDR-003,2026-08-24T08:00:00,65.4,4.97,48.5,61.5,1
FDR-003,2026-08-25T08:00:00,65.2,5.05,52.3,59.0,1
FDR-003,2026-08-26T08:00:00,60.1,5.11,55.0,57.3,1
FDR-003,2026-08-27T08:00:00,69.5,5.16,58.4,58.3,1
FDR-003,2026-08-28T08:00:00,69.5,5.19,60.9,53.8,1
FDR-003,2026-08-29T08:00:00,68.8,5.81,64.4,55.6,1
FDR-003,2026-08-30T08:00:00,71.6,5.72,64.2,52.9,1
FDR-003,2026-08-31T08:00:00,69.7,6.09,69.0,51.9,1
FDR-003,2026-09-01T08:00:00,68.5,6.18,69.3,52.3,1
FDR-003,2026-09-02T08:00:00,68.6,6.16,68.6,51.4,1
FDR-003,2026-09-03T08:00:00,62.9,6.45,73.4,53.3,0
FDR-003,2026-09-04T08:00:00,62.7,6.28,75.5,48.8,0
FDR-003,2026-09-05T08:00:00,69.5,6.33,75.3,49.7,0
FDR-003,2026-09-06T08:00:00,58.6,6.25,74.0,48.7,0
FDR-003,2026-09-07T08:00:00,64.1,6.42,74.9,53.4,0
FDR-003,2026-09-08T08:00:00,65.7,6.69,73.7,49.2,0
FDR-003,2026-09-09T08:00:00,69.6,6.56,72.1,53.3,0
FDR-003,2026-09-10T08:00:00,68.1,5.72,70.3,52.3,0
FDR-003,2026-09-11T08:00:00,66.4,6.25,74.0,50.0,0
FDR-003,2026-09-12T08:00:00,71.0,6.02,70.4,45.6,0
FDR-004,2026-06-15T08:00:00,52.6,2.76,20.4,79.7,0
FDR-004,2026-06-16T08:00:00,56.1,2.75,21.8,79.1,0
FDR-004,2026-06-17T08:00:00,51.8,3.14,20.2,82.8,0
FDR-004,2026-06-18T08:00:00,49.0,3.3,16.7,77.8,0
FDR-004,2026-06-19T08:00:00,51.3,2.73,14.3,83.7,0
FDR-004,2026-06-20T08:00:00,54.6,3.32,14.0,77.7,0
FDR-004,2026-06-21T08:00:00,54.4,2.88,19.3,82.4,0
FDR-004,2026-06-22T08:00:00,53.5,3.19,16.9,81.5,0
FDR-004,2026-06-23T08:00:00,58.9,3.38,13.5,77.9,0
FDR-004,2026-06-24T08:00:00,57.1,2.69,16.3,80.1,0
FDR-004,2026-06-25T08:00:00,54.0,2.7,13.1,77.5,0
FDR-004,2026-06-26T08:00:00,45.8,2.44,20.4,79.2,0
FDR-004,2026-06-27T08:00:00,52.9,3.31,20.6,80.0,0
FDR-004,2026-06-28T08:00:00,55.1,2.71,10.9,83.0,0
FDR-004,2026-06-29T08:00:00,53.3,2.51,17.3,81.7,0
FDR-004,2026-06-30T08:00:00,53.5,2.48,16.2,81.7,0
FDR-004,2026-07-01T08:00:00,55.3,2.78,13.4,81.9,0
FDR-004,2026-07-02T08:00:00,56.7,2.63,18.2,83.2,0
FDR-004,2026-07-03T08:00:00,56.2,3.4,17.5,83.9,0
FDR-004,2026-07-04T08:00:00,57.1,2.53,17.6,81.6,0
FDR-004,2026-07-05T08:00:00,51.0,2.73,10.7,82.5,0
FDR-004,2026-07-06T08:00:00,55.6,3.33,20.7,79.9,0
FDR-004,2026-07-07T08:00:00,52.5,3.48,19.9,79.6,0
FDR-004,2026-07-08T08:00:00,45.9,2.77,13.5,81.2,0
FDR-004,2026-07-09T08:00:00,55.9,2.29,17.5,78.7,0
FDR-004,2026-07-10T08:00:00,60.5,2.89,18.1,79.0,0
FDR-004,2026-07-11T08:00:00,46.6,2.48,13.8,83.4,0
FDR-004,2026-07-12T08:00:00,49.6,3.2,17.9,80.9,0
FDR-004,2026-07-13T08:00:00,45.5,2.65,19.6,82.2,0
FDR-004,2026-07-14T08:00:00,53.5,2.29,17.1,81.6,0
FDR-004,2026-07-15T08:00:00,51.5,3.04,14.6,77.1,0
FDR-004,2026-07-16T08:00:00,51.1,2.59,20.3,82.5,0
FDR-004,2026-07-17T08:00:00,52.9,2.65,18.4,84.1,0
FDR-004,2026-07-18T08:00:00,50.1,2.61,20.1,82.0,0
FDR-004,2026-07-19T08:00:00,51.7,3.33,18.3,79.2,0
FDR-004,2026-07-20T08:00:00,53.8,2.86,21.6,82.3,0
FDR-004,2026-07-21T08:00:00,54.5,2.92,18.2,78.3,0
FDR-004,2026-07-22T08:00:00,48.6,3.02,17.9,80.3,0
FDR-004,2026-07-23T08:00:00,47.0,2.43,18.3,81.3,0
FDR-004,2026-07-24T08:00:00,51.1,2.49,17.5,80.8,0
FDR-004,2026-07-25T08:00:00,52.5,2.66,17.1,81.6,0
FDR-004,2026-07-26T08:00:00,51.1,3.53,14.9,81.4,0
FDR-004,2026-07-27T08:00:00,48.4,2.47,19.4,82.5,0
FDR-004,2026-07-28T08:00:00,53.6,2.6,17.7,79.1,0
FDR-004,2026-07-29T08:00:00,56.2,1.81,15.5,79.5,0
FDR-004,2026-07-30T08:00:00,56.9,2.79,20.4,84.0,0
FDR-004,2026-07-31T08:00:00,54.4,2.21,14.4,80.1,0
FDR-004,2026-08-01T08:00:00,54.2,3.02,12.7,82.7,0
FDR-004,2026-08-02T08:00:00,50.0,2.72,17.5,80.8,0
FDR-004,2026-08-03T08:00:00,57.7,3.32,12.7,78.8,0
FDR-004,2026-08-04T08:00:00,56.5,2.91,18.6,81.1,0
FDR-004,2026-08-05T08:00:00,56.7,3.17,19.0,79.7,0
FDR-004,2026-08-06T08:00:00,54.8,2.22,16.0,79.8,0
FDR-004,2026-08-07T08:00:00,50.7,2.49,10.7,83.6,0
FDR-004,2026-08-08T08:00:00,52.4,2.79,18.2,83.2,0
FDR-004,2026-08-09T08:00:00,57.0,2.69,17.2,79.3,0
FDR-004,2026-08-10T08:00:00,55.2,2.87,19.4,82.7,0
FDR-004,2026-08-11T08:00:00,55.4,3.08,16.9,78.6,0
FDR-004,2026-08-12T08:00:00,54.0,3.54,15.4,79.7,0
FDR-004,2026-08-13T08:00:00,54.9,3.53,13.6,76.3,0
FDR-004,2026-08-14T08:00:00,51.2,2.9,16.3,80.6,0
FDR-004,2026-08-15T08:00:00,51.5,2.61,14.2,81.8,0
FDR-004,2026-08-16T08:00:00,54.7,2.23,21.4,82.0,0
FDR-004,2026-08-17T08:00:00,54.7,2.75,17.4,78.8,0
FDR-004,2026-08-18T08:00:00,57.8,3.43,16.0,78.4,0
FDR-004,2026-08-19T08:00:00,52.1,3.1,15.5,79.5,0
FDR-004,2026-08-20T08:00:00,53.5,2.52,20.7,83.0,0
FDR-004,2026-08-21T08:00:00,55.0,2.58,17.3,83.3,0
FDR-004,2026-08-22T08:00:00,46.7,2.95,20.9,84.7,0
FDR-004,2026-08-23T08:00:00,50.2,2.98,19.8,83.5,0
FDR-004,2026-08-24T08:00:00,47.5,2.06,17.1,82.1,0
FDR-004,2026-08-25T08:00:00,52.6,2.73,20.5,84.0,0
FDR-004,2026-08-26T08:00:00,51.2,2.93,13.2,84.6,0
FDR-004,2026-08-27T08:00:00,48.8,2.44,14.0,79.0,0
FDR-004,2026-08-28T08:00:00,56.8,3.79,17.5,80.4,0
FDR-004,2026-08-29T08:00:00,55.2,2.5,20.7,81.0,0
FDR-004,2026-08-30T08:00:00,54.3,2.59,16.1,77.8,0
FDR-004,2026-08-31T08:00:00,53.1,3.22,11.1,79.1,0
FDR-004,2026-09-01T08:00:00,51.6,2.74,16.4,81.0,0
FDR-004,2026-09-02T08:00:00,53.9,2.85,11.6,81.7,0
FDR-004,2026-09-03T08:00:00,56.6,2.97,11.4,81.5,0
FDR-004,2026-09-04T08:00:00,54.4,2.47,16.9,83.6,0
FDR-004,2026-09-05T08:00:00,57.9,2.92,18.2,80.8,0
FDR-004,2026-09-06T08:00:00,51.8,3.42,19.6,82.3,0
FDR-004,2026-09-07T08:00:00,51.4,3.45,19.8,78.5,0
FDR-004,2026-09-08T08:00:00,56.3,2.93,17.5,77.0,0
FDR-004,2026-09-09T08:00:00,48.6,3.26,14.4,82.7,0
FDR-004,2026-09-10T08:00:00,49.0,2.27,22.4,82.9,0
FDR-004,2026-09-11T08:00:00,52.6,2.95,14.6,81.8,0
FDR-004,2026-09-12T08:00:00,56.5,2.7,18.1,77.7,0
FDR-005,2026-06-15T08:00:00,55.9,2.49,13.2,88.7,0
FDR-005,2026-06-16T08:00:00,54.7,1.89,14.4,88.7,0
FDR-005,2026-06-17T08:00:00,47.7,2.51,12.1,90.3,0
FDR-005,2026-06-18T08:00:00,49.5,2.04,12.8,88.0,0
FDR-005,2026-06-19T08:00:00,52.7,2.06,15.9,90.8,0
FDR-005,2026-06-20T08:00:00,54.2,1.89,15.3,89.0,0
FDR-005,2026-06-21T08:00:00,50.4,1.81,11.9,90.6,0
FDR-005,2026-06-22T08:00:00,49.5,1.8,15.9,90.1,0
FDR-005,2026-06-23T08:00:00,46.9,2.13,16.7,91.5,0
FDR-005,2026-06-24T08:00:00,48.9,1.65,12.2,92.0,0
FDR-005,2026-06-25T08:00:00,52.7,1.17,15.9,84.9,0
FDR-005,2026-06-26T08:00:00,56.3,2.43,12.1,89.6,0
FDR-005,2026-06-27T08:00:00,52.5,1.89,14.7,89.1,0
FDR-005,2026-06-28T08:00:00,49.8,2.7,7.2,89.4,0
FDR-005,2026-06-29T08:00:00,46.3,2.02,11.2,94.4,0
FDR-005,2026-06-30T08:00:00,49.0,2.04,11.5,91.1,0
FDR-005,2026-07-01T08:00:00,49.0,1.83,18.9,90.9,0
FDR-005,2026-07-02T08:00:00,51.3,3.06,11.4,87.7,0
FDR-005,2026-07-03T08:00:00,48.1,2.57,11.5,91.7,0
FDR-005,2026-07-04T08:00:00,48.6,1.37,10.9,89.9,0
FDR-005,2026-07-05T08:00:00,54.1,2.61,14.4,90.7,0
FDR-005,2026-07-06T08:00:00,42.6,2.2,13.4,88.7,0
FDR-005,2026-07-07T08:00:00,48.5,2.44,16.7,93.3,0
FDR-005,2026-07-08T08:00:00,49.9,1.77,19.0,88.7,0
FDR-005,2026-07-09T08:00:00,49.0,1.54,14.6,90.6,0
FDR-005,2026-07-10T08:00:00,53.0,2.18,14.9,90.5,0
FDR-005,2026-07-11T08:00:00,52.1,2.56,15.9,89.7,0
FDR-005,2026-07-12T08:00:00,48.9,2.41,11.6,89.1,0
FDR-005,2026-07-13T08:00:00,48.4,2.94,10.4,90.7,0
FDR-005,2026-07-14T08:00:00,52.5,2.44,13.2,89.5,0
FDR-005,2026-07-15T08:00:00,49.9,1.0,11.0,92.1,0
FDR-005,2026-07-16T08:00:00,48.1,2.15,21.2,87.4,0
FDR-005,2026-07-17T08:00:00,49.0,1.99,7.3,87.6,0
FDR-005,2026-07-18T08:00:00,46.2,2.31,12.6,85.1,0
FDR-005,2026-07-19T08:00:00,52.9,2.48,12.2,91.2,0
FDR-005,2026-07-20T08:00:00,52.3,1.73,14.2,89.7,0
FDR-005,2026-07-21T08:00:00,48.0,1.68,14.5,94.0,0
FDR-005,2026-07-22T08:00:00,50.4,2.18,10.1,88.8,0
FDR-005,2026-07-23T08:00:00,49.9,1.94,11.3,89.3,0
FDR-005,2026-07-24T08:00:00,48.8,2.59,19.5,87.8,0
FDR-005,2026-07-25T08:00:00,49.4,2.26,15.1,87.8,0
FDR-005,2026-07-26T08:00:00,48.8,2.33,8.4,93.8,0
FDR-005,2026-07-27T08:00:00,51.4,1.97,12.9,87.2,0
FDR-005,2026-07-28T08:00:00,55.9,2.06,12.0,92.9,0
FDR-005,2026-07-29T08:00:00,53.6,2.01,14.6,88.7,0
FDR-005,2026-07-30T08:00:00,49.4,2.0,14.2,91.5,0
FDR-005,2026-07-31T08:00:00,56.4,1.22,20.3,91.4,0
FDR-005,2026-08-01T08:00:00,50.6,1.92,7.7,91.7,0
FDR-005,2026-08-02T08:00:00,47.2,2.35,12.1,86.1,0
FDR-005,2026-08-03T08:00:00,51.8,2.29,10.5,91.1,0
FDR-005,2026-08-04T08:00:00,55.9,2.29,14.6,87.9,0
FDR-005,2026-08-05T08:00:00,47.4,1.93,13.5,89.4,0
FDR-005,2026-08-06T08:00:00,49.9,3.09,15.0,87.4,0
FDR-005,2026-08-07T08:00:00,46.9,1.4,10.3,90.5,0
FDR-005,2026-08-08T08:00:00,49.7,1.81,15.1,90.5,0
FDR-005,2026-08-09T08:00:00,51.6,2.09,13.2,86.7,0
FDR-005,2026-08-10T08:00:00,45.0,1.77,10.9,87.7,0
FDR-005,2026-08-11T08:00:00,50.0,1.9,9.4,89.1,0
FDR-005,2026-08-12T08:00:00,51.5,1.89,15.8,90.0,0
FDR-005,2026-08-13T08:00:00,51.7,1.94,14.6,90.7,0
FDR-005,2026-08-14T08:00:00,44.7,2.52,11.8,90.7,0
FDR-005,2026-08-15T08:00:00,43.6,1.92,8.2,89.1,0
FDR-005,2026-08-16T08:00:00,51.1,2.25,13.4,86.8,0
FDR-005,2026-08-17T08:00:00,54.4,1.55,12.3,87.8,0
FDR-005,2026-08-18T08:00:00,48.7,1.53,16.6,90.8,0
FDR-005,2026-08-19T08:00:00,50.7,2.03,10.4,89.1,0
FDR-005,2026-08-20T08:00:00,47.8,2.13,14.5,88.9,0
FDR-005,2026-08-21T08:00:00,51.7,2.32,15.7,93.3,0
FDR-005,2026-08-22T08:00:00,46.2,1.6,9.7,89.0,0
FDR-005,2026-08-23T08:00:00,45.7,1.88,15.8,90.8,0
FDR-005,2026-08-24T08:00:00,55.4,2.43,16.4,88.3,0
FDR-005,2026-08-25T08:00:00,49.4,2.44,15.9,85.5,0
FDR-005,2026-08-26T08:00:00,46.3,1.7,10.7,92.0,0
FDR-005,2026-08-27T08:00:00,55.9,2.22,14.3,93.2,0
FDR-005,2026-08-28T08:00:00,51.9,2.32,14.4,90.1,0
FDR-005,2026-08-29T08:00:00,54.6,2.38,13.6,88.6,0
FDR-005,2026-08-30T08:00:00,51.3,1.43,14.7,89.6,0
FDR-005,2026-08-31T08:00:00,51.5,1.63,14.7,89.7,0
FDR-005,2026-09-01T08:00:00,50.5,2.24,10.8,86.4,0
FDR-005,2026-09-02T08:00:00,51.9,1.21,15.1,93.5,0
FDR-005,2026-09-03T08:00:00,51.6,2.43,18.2,91.4,0
FDR-005,2026-09-04T08:00:00,57.3,1.74,12.3,90.3,0
FDR-005,2026-09-05T08:00:00,45.7,2.09,13.5,91.9,0
FDR-005,2026-09-06T08:00:00,53.7,2.4,15.4,89.5,0
FDR-005,2026-09-07T08:00:00,51.4,2.4,16.3,87.9,0
FDR-005,2026-09-08T08:00:00,51.9,2.06,14.1,91.7,0
